ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
209,-1.4355927,-1.1128005,-0.4540413,-1.5555173,0.048516966,-0.40275946,-0.41959435,-0.45377216,-1.1571066,0.47400588
210,-0.708199,-1.1262039,0.7205845,0.6766368,1.6133916,-0.16645525,0.65718704,0.69681585,-0.84358174,0.70493937
211,0.35545748,0.5494316,-0.38924542,0.7389407,-0.40598232,0.46345654,-0.3959873,0.58104175,1.0344136,0.9680673
212,-0.03326653,-0.25310084,0.5058268,0.30972156,-0.77409756,-1.2219105,0.3934064,0.2831218,-0.30223954,-0.7512295
213,-0.69304496,-0.3077858,1.2377731,-0.8286499,2.3606753,-0.67901224,1.1871071,0.7256524,-0.25654563,-1.1035843
214,0.023443542,-0.040167887,1.074259,0.25411302,1.2609881,-0.32326564,1.0782892,-0.33352867,0.040068425,-0.12709716
215,-0.04971404,0.024498265,-0.7326503,-0.03383114,-0.06794803,-0.29397306,-0.6910818,-0.69697756,1.2128106,1.070585
216,0.5224037,1.9559952,1.3412682,1.5046016,2.0989974,1.448502,1.4673276,1.4307696,1.1378367,-0.48002595
217,1.53513,1.9135293,1.6099739,0.68397075,2.2122314,1.0795296,1.8432273,1.0271963,1.2291781,0.60525584
218,0.36427176,-0.503034,0.7261216,-0.4557653,1.1712167,0.3063527,0.647736,1.7728443,0.27236024,-0.7520349
219,-1.5847169,-2.212435,-0.7476875,-1.7165594,-0.47135174,-2.1620364,-0.80613965,-1.4366148,-1.2458043,0.1096026
220,1.6653575,1.5535591,0.7412334,0.03469364,-0.83643234,1.5446196,0.6437875,0.46036854,1.4908694,-1.2795377
221,-0.3658648,-0.18840183,-0.9093432,-0.18845199,-0.26336348,0.097417906,-0.90071195,-0.58331907,1.1003574,-0.8812772
222,-0.6381716,-1.4331352,1.0693084,-0.2701759,1.246925,0.12904793,0.9839747,0.15225762,-0.008552402,0.3504982
223,0.32331538,-0.5658385,0.5922153,0.1456236,1.6638563,0.246692,0.49365044,0.16303472,0.26450866,0.4242398
224,0.39173335,-0.033341493,0.940601,0.6357197,2.3135884,0.65083766,0.92888516,0.562577,1.233047,1.0427426
225,-1.2891872,-0.101637125,0.42444047,-0.9201493,-0.3942911,-0.3227791,0.5085546,0.6376308,-0.0060309414,-0.5704715
226,0.30374885,-0.8225768,1.1066636,0.10563311,-0.3906929,-0.79529715,1.0621927,-1.165957,-0.6425737,-1.3894541
227,1.6759224,0.84812117,0.48386726,0.9220253,1.9119408,1.3296185,0.4563409,1.1090084,0.5252698,-0.8950056
228,0.033185504,-0.65390146,0.69700027,-0.59754276,-0.8742343,-0.5197521,0.64112073,0.27007413,-0.37674654,-0.5116474
229,-0.8142953,-0.44207606,0.2063528,-1.1983353,-0.9021404,-0.18693437,0.16148004,-1.7144184,-0.88193417,-0.19886471
230,0.3500266,0.47344324,1.1376061,0.4869508,-1.117734,0.19999738,1.1274722,1.8262112,-0.49458423,-1.0072079
231,-0.11235684,0.48981747,-1.943678,-0.7958235,-1.3815111,0.12207583,-1.8676609,-0.563564,-0.6453444,-1.6337059
232,0.0011023451,-0.33351704,-1.6336358,-0.28786048,-1.0030524,-0.25419053,-1.5945797,-0.42156428,-0.26839754,-1.1800357
233,1.1020179,1.8774108,0.88732123,1.5715022,-0.6541544,0.84322536,0.868408,1.1091062,1.2159717,0.87857616
234,-1.5395641,-0.20641172,-1.9832081,-1.6598681,0.4844893,-1.2442653,-1.9159504,-1.3314575,-0.1678761,-1.5476907
235,-1.016134,-1.8768594,-1.1073143,-1.0018733,0.788128,-1.4591297,-1.0599393,-0.9981284,-1.3815213,0.06113433
236,0.55470854,0.7704334,-0.63251996,1.5927694,0.28779674,1.704147,-0.56683415,0.8620667,1.3654895,-0.6771008
237,-0.04835299,-0.43855146,0.82325095,0.85302305,0.5556498,0.25171235,0.75086856,0.09717697,0.05618461,-0.17219555
238,1.3786829,0.90854126,1.241542,2.0596592,0.803406,0.94606817,1.2849278,1.2457627,1.4524612,2.053246
239,-0.5307664,-0.7475344,-1.3424966,0.16625494,-0.42097795,-1.4657569,-1.4022824,-0.9827369,-1.0744958,-1.0425513
240,1.5493134,1.8421656,0.78818434,1.5794296,-0.63146484,1.1134124,0.8381213,1.6492114,1.0160118,-0.19001698
241,-0.8120297,0.15234874,-1.5287683,0.72714233,-0.9860594,-0.7169653,-1.4335221,-0.09256496,-0.10349621,0.34705395
242,-1.1737216,-0.1907329,0.4068703,0.36351085,-0.3452894,0.5227496,0.46025386,-0.3116529,0.06645732,-0.4574301
243,-0.3761626,1.3101381,0.08197795,-0.10623018,0.27568293,0.34009126,0.069375604,0.50256294,0.37887487,-1.0381821
244,0.82623905,0.85696787,0.01878422,0.6748919,-0.21628071,0.36346728,0.010976126,0.59693736,0.53774816,-0.29254967
245,1.3597373,0.9508879,0.12331443,1.0013149,-1.346893,0.8645651,0.13257915,0.67083186,1.5782027,1.1051462
246,-1.3432618,-0.71971124,-1.4780344,-0.26392376,-1.0017312,-0.54314566,-1.441285,-1.517785,-0.5102132,-1.6138561
247,0.42923123,-0.3608286,0.94670486,-0.16769299,0.20294148,0.0774342,0.9609554,1.2461505,-0.67440563,1.1550097
248,-0.52967554,-0.68869144,0.15396582,-0.90419084,0.16964026,0.18650371,0.12930444,-0.2166057,-0.43676713,0.8823117
249,0.86817646,1.8210373,0.5356265,0.5428282,-0.38404658,0.31015623,0.5177895,-0.38032556,1.0331342,1.7750036
250,0.7558715,1.786487,0.72130615,1.9573066,-0.49012515,0.17058034,0.66039723,0.818499,-0.2076794,1.9798679
251,-1.5049394,-2.1141243,-0.15541323,-1.2474796,-0.23774126,-1.7655319,-0.18450667,-0.9383714,-0.62430966,-0.117221214
252,-1.0524144,-0.03268141,0.025584558,-0.18342565,0.26487947,-0.32787952,0.094794445,-0.9637288,-0.41452962,-0.7373766
253,1.9788638,2.2672722,0.69837815,1.5392098,1.8705025,2.1647341,0.5322826,2.396125,1.4696034,0.7313633
254,0.1258526,-0.21490963,0.3114309,0.94485474,1.9629104,0.40151656,0.3032412,-0.78472614,-0.43163106,0.2726779
255,-1.6174632,-1.842988,-1.0711673,-1.1677216,-1.1599854,-0.7117965,-1.0449702,-2.0169475,-1.1095579,0.19112998
256,0.6184173,0.6159991,1.171153,0.29880112,0.45256606,1.2443644,1.3646284,-0.030977013,0.73037916,-0.7906317
257,1.4371412,1.3832073,1.2053655,2.2173834,-0.043200888,1.0342954,1.1588355,1.2870184,1.4197061,2.3353167
258,1.3663701,1.0618255,0.5015379,1.7801143,-0.3999207,0.5985978,0.5645754,1.4210573,0.7314333,0.48715517
259,0.65878075,0.4326043,0.2948785,1.1256074,0.12386312,-0.09025558,0.23034582,0.15601996,0.4048406,-0.67893475
260,-1.4857298,-0.6017558,-1.5984793,0.12728636,-0.49576595,-0.35179508,-1.5714043,-0.5112715,0.005944762,-1.4716659
261,-0.18233956,1.4953812,1.41105,-0.1987395,1.3993098,2.267067,1.3900146,1.5707479,1.673296,-1.2787163
262,-0.438797,-0.71957874,-0.70828414,0.52111703,0.5909093,0.81120616,-0.67959404,-0.36413413,0.3679826,-0.91154045
263,-0.2433229,1.0844651,0.74912506,1.4199226,-0.91848075,0.48854282,0.74414855,2.43279,-0.091553226,0.9597443
264,-1.4890898,-0.3184327,-0.25204197,-0.3117133,-0.6628382,-0.6050707,-0.2442894,-0.72281307,-0.10991578,-1.2722493
265,0.050570905,0.76403123,1.1946404,-0.6340954,1.6783429,-0.27236554,1.1389595,0.46883118,-0.4588584,-0.08465308
266,1.4257218,1.2681742,1.2214175,1.311723,2.2797697,1.3605386,1.1947948,1.6155078,1.0936364,-0.05766748
267,0.73107773,0.871282,0.82351816,1.1497195,0.5316565,1.5430297,0.8612193,0.7493338,0.9935423,-0.34391302
268,-1.8515407,-1.1594113,-0.29578188,-1.4075649,-0.39558345,-1.5958468,-0.33427286,-0.57108474,-1.0042886,-0.3641541
269,0.30658525,-0.27988896,0.7786982,-0.035097625,1.3010299,1.0705951,0.711879,0.73061365,-0.48220158,0.82827306
270,-0.76132965,-0.21433511,0.6928803,-1.1369659,1.9705619,-0.14347298,0.74294704,-0.1541687,0.27010047,0.5222814
271,0.08822472,-0.4474869,-0.3016154,0.43615007,0.5852414,0.52498037,-0.26970023,1.4428107,-0.21519184,-0.18868765
272,0.5860531,0.20909101,0.60948724,1.3909729,-1.6041578,-0.4258207,0.5989111,0.37124017,0.38449475,0.14445157
273,1.3588954,0.6167536,1.0173204,1.4206502,0.3740831,1.2421702,1.0014033,0.9282539,-0.055991143,2.3478343
274,1.2292229,1.4715092,1.0428892,1.7179716,-0.7207956,0.26511848,1.0408598,0.25769654,0.09490363,1.6408755
275,-0.09406252,-0.0058304025,0.2926042,1.042582,1.4832892,1.1301423,0.38451687,0.38519782,1.0685321,-0.401331
276,1.1657662,1.0979625,1.730813,0.92118144,0.1739888,0.65306157,1.9904922,1.7298603,-0.2329301,1.6221446
277,0.68999195,0.5065304,-1.00488,0.8926106,-0.82857466,-0.98238117,-0.82710856,-0.408937,0.15745315,0.43548453
278,-2.0815198,-1.6947305,-1.8943048,-1.1199417,-1.1562583,0.119333066,-1.9353453,-1.5844169,-0.20155957,-1.5749993
279,1.6267914,0.58934784,0.44038552,1.4443455,-0.43812108,0.6541462,0.49572438,1.3237482,1.4920478,0.24978985
280,1.1982973,0.7505723,0.3706886,1.4525181,0.46035796,0.7305864,0.46168274,0.08727059,1.8705944,0.5632804
281,-0.1432981,0.2754566,-2.4352164,-0.67123264,-0.12939319,0.13084725,-2.366958,-1.2570478,1.4127771,-0.6948266
282,-0.091258444,0.5777578,-1.3931422,-0.42942083,-0.5617582,0.71237594,-1.393366,-0.6496574,1.4215037,-1.4039341
283,-0.37763876,-0.2122637,0.006711904,-0.1037768,0.037739463,0.60370207,0.0359964,-1.1386077,-1.6443992,0.0048065535
284,-0.83452946,-1.5950938,-0.3987498,-1.4035361,0.046803325,-1.3991367,-0.38380784,-1.1891538,-1.1513633,0.025518488
285,0.57569593,0.28986883,-0.7389844,1.5106457,0.28760216,0.71754044,-0.7445193,0.4564771,0.3423566,-1.1176119
286,-1.2228193,-1.2887338,-1.436831,-1.6736746,-1.599179,-1.7501338,-1.4814235,-0.66955084,-1.6565521,-0.487239
287,0.17946863,-0.2961364,-2.0630927,0.6783278,-1.3818722,-0.42548424,-2.0461764,-0.5905524,1.5726815,-1.1253364
288,1.9916201,2.2888372,0.63046575,2.244001,1.9019159,1.4897251,0.68568116,1.6631801,1.4339589,0.83899003
289,-1.3294178,-1.0084922,-1.927687,-1.2218395,0.2264186,-1.0238552,-1.9316608,-0.9387922,0.22695293,-1.2152783
290,-1.1588491,-1.5273702,-0.5083185,-0.7354847,-0.30486172,-0.6534254,-0.4730245,-0.9482672,-0.36201328,0.59158343
291,-0.8950463,0.11286601,0.19705792,-0.033194065,-0.8339566,-0.46776894,0.20646562,-0.4746669,-1.6075709,0.91379976
292,0.8771162,0.24799655,0.32921678,-0.22475044,0.6552873,-0.30741435,0.29626998,1.4733068,0.06323717,1.3000027
293,-0.794578,-0.19729593,-0.26520345,-1.0701767,0.05812052,-0.9683,-0.26649663,-0.321015,-0.60500264,0.2480592
294,1.0047225,0.9347385,-0.30771086,0.850444,-0.048307788,0.83141977,-0.35501757,0.27424607,1.2401452,-0.19710335
295,-1.2217299,-0.44165504,-1.6919047,-0.63792825,-1.0033295,-1.4820877,-1.5784335,-1.2135968,-0.5425968,-1.3204468
296,-1.5825487,-1.28008,-0.8399129,-1.7983475,-0.49031654,0.054641724,-0.8363599,-1.5316526,-0.6444211,0.075878166
297,-0.73698986,0.10848365,-1.2214043,-0.040391598,0.12215916,-0.57877976,-1.2008196,-0.926928,-0.39379686,0.38158435
298,0.30779135,0.06471115,-1.227435,-0.59797084,-0.35771468,0.11179136,-1.2069604,-0.19115087,0.851636,-1.1240649
299,0.6480469,0.022274818,1.1904293,0.88005656,2.257078,0.15403752,1.1837242,0.6736025,-0.6067414,0.22868568
300,-0.94999266,-1.6584165,-0.9705373,-1.669188,-0.9715037,-1.581021,-0.9617315,-0.38295156,-1.512372,-0.58504313
301,0.44454908,0.30653292,-1.5637234,0.5920157,-0.72558504,1.1120267,-1.5912801,-0.20105204,0.78443366,-1.3586056
302,0.9400007,1.1536144,1.5504521,0.44645944,1.83497,0.41370913,1.6039367,0.44098866,0.15485916,0.81657755
303,-0.24911362,-0.5145384,0.8998551,-0.17567874,1.9959819,-0.1378965,0.7241192,0.13178189,-0.45886678,0.46998698
304,0.4657359,1.2346938,0.4153149,-0.46418002,0.13276482,0.80787617,0.37580705,0.7871317,0.59650606,0.55170023
305,0.47831124,0.885784,1.0044385,1.2711892,2.169555,0.9602308,0.9673978,1.0919828,1.0850377,-0.99843156
306,0.41619104,-0.51490957,0.49312297,0.6315417,-1.4350104,-0.045747615,0.56382227,0.4372452,-0.99631715,0.8966439
307,-0.23456708,-1.4215776,0.7253906,-0.72088665,1.3281623,-0.253093,0.74627995,0.44575462,0.52855027,0.9072286
308,1.0485125,1.7353027,0.7840876,0.4471012,-0.14419095,1.3344823,0.78403115,1.6776301,0.87850004,-0.23489518
309,-0.06769319,0.8565862,1.3787985,-0.37532693,-0.96345896,-0.77702385,1.4925357,0.389086,-0.85946566,1.7624658
310,0.072912425,0.92789555,-0.57495874,-0.5286504,-0.11359076,0.8774672,-0.59701425,0.91927236,0.00708025,-1.0383296
311,0.8743387,-0.5198889,0.6694066,0.5736404,-0.08899458,1.1635655,0.58824813,-0.28358197,0.089859426,-0.38114265
312,0.08304899,-0.678667,-1.2669966,0.00041419687,-0.5951383,0.11073827,-1.3179529,-0.7889604,-0.54270107,0.01857543
313,0.3380847,-0.24556139,-1.5169051,-0.35274664,-1.072014,-0.3990504,-1.4410555,-0.7385033,-0.37996587,-1.3387085
314,1.070557,-0.5833117,-0.20507501,1.5358701,0.36017606,-0.25950083,-0.24177209,0.23639375,0.6099471,0.8630383
315,-0.08508489,0.35224998,-1.2270122,-0.36910862,-0.36647925,0.47813168,-1.3333704,0.9015171,1.7980448,-0.5806511
316,-1.7897764,-0.876535,-0.5499246,-0.92939,-0.90845555,-0.71141964,-0.5372663,-0.7332708,-0.18248472,-1.029617
317,-1.3490248,-0.86120015,-1.8923252,-0.9651731,-0.051759146,-1.4937093,-2.0089042,-1.1887965,-1.1759154,-0.9171478
318,-0.246077,-1.0143032,-1.5009747,-0.51350635,-0.88720256,-0.7180887,-1.4466103,0.007868502,0.901579,-0.117636815
319,-0.25034493,0.28962982,0.21603927,0.5746283,-0.65344083,-0.50428647,0.24332105,0.75763685,-0.2497295,-0.19915505
320,-0.48414087,-1.2312456,-0.27082866,-1.0950582,0.36131838,-0.8380801,-0.2376889,-0.2594223,-1.0846123,0.103521824
321,0.71118915,0.6058949,0.966369,-0.51862353,1.0018635,0.24044669,0.8803006,0.03789287,-0.24069124,0.73482275
322,0.9697272,2.1921544,0.55573356,1.1686544,0.097318105,1.1763932,0.5699716,1.0297099,0.5482139,-0.40773416
323,0.65021145,1.2727398,0.67975515,1.0879084,-0.3072492,0.15904598,0.70008755,0.69803125,0.976847,1.5902462
324,1.1487275,0.44288307,0.972209,1.5529908,-1.269407,-0.026683964,0.8995265,0.9476517,0.08050746,1.8131876
325,-0.8575615,-2.1789005,-0.13482714,-0.9659864,-0.31789994,-1.3872676,-0.107352726,-1.2712581,-1.1888826,0.21831761
326,-1.3038805,0.30889738,0.85993505,-0.98125106,-1.1258887,-0.62470865,0.7829109,-0.6355104,-0.75278366,0.93655145
327,-0.5673783,-0.5289455,1.0361657,-0.19359075,-0.4790664,-1.2513472,1.0182974,0.6729988,-0.20128483,-0.3332793
328,-0.84404373,-1.088839,-0.56690246,-0.76618475,-0.08370161,-0.9094438,-0.40617844,0.09449677,-0.4643462,-0.6246157
329,-0.4528408,0.8276855,0.26963848,0.29206496,2.339596,2.1852133,0.3172764,0.16605708,0.754677,-0.30452678
330,-0.046114422,-0.27437282,0.07162201,-0.3265122,-0.795842,0.59462535,0.07544384,-0.2594078,-0.60368717,-0.06311431
331,-0.5785522,-0.9155392,-0.94075245,-1.1982076,-0.2984928,-0.46040213,-0.86174047,-1.0458069,-0.62431186,-1.2409192
332,-0.94656104,-0.3324371,-0.8270127,-0.33111775,0.27886298,-0.82793677,-0.7616387,-0.9962353,-0.50908315,-0.030350242
333,-0.585388,0.46952975,0.5505917,-0.8795726,2.39533,-1.7232459,0.5077697,1.7700192,-0.77072453,-0.2570459
334,1.0218649,1.2339915,0.7310415,1.5329274,-0.090939134,0.16904035,0.7366566,0.66151214,0.4605763,-0.2843012
335,-0.49309528,0.2237965,1.0835873,-0.46459037,2.3093297,-0.13687745,1.1052693,-0.1898285,-1.1200755,-1.2579929
336,0.063262165,0.672693,-1.2316579,-0.7692926,-1.1982989,-0.32817695,-1.2059002,-0.71720994,1.1516094,-1.1117384
337,1.4404837,1.0657463,1.3484148,1.2761592,2.097313,1.5385972,1.3343666,1.3100357,0.81469804,1.9292954
338,-1.4567313,-0.62486947,0.6112953,-0.61541104,-0.7541487,-0.8456736,0.6357385,-0.6737276,-0.29780155,0.18565182
339,-0.99432147,-0.18901682,-0.8055662,-0.6963767,0.48055425,-0.1642066,-0.7601352,-0.04608739,0.82513356,-0.5431439
340,0.73264295,0.27471742,0.86376405,0.9437709,1.1679101,0.56580323,0.761222,0.41506067,0.06102864,0.23301482
341,0.24532248,-1.285146,0.90001947,-0.36677378,1.955916,-0.16062257,0.7993537,-0.3851533,-0.35960558,0.099891976
342,-1.4515623,-1.2162284,-2.7343552,-0.62202656,-1.2438685,-1.218714,-2.853078,-1.9440285,-1.1350296,-1.8633745
343,1.8215128,-0.42536727,0.9353254,0.33126643,-0.70803595,1.0783262,0.90937686,0.038481176,-0.46158063,1.1359351
344,-0.7684914,-1.3821738,-1.1390903,-0.7293733,-1.0158814,1.0745475,-1.1081742,-0.6636011,-0.7906958,-1.3876016
345,-0.11380656,-0.13509409,-0.38827616,-0.6306865,0.051819168,0.42244333,-0.36921415,-0.9269247,-0.76459265,-0.2908549
346,-1.3096693,-1.5991393,-1.810268,-1.7129222,0.28946623,-2.4346101,-1.7726039,-1.7784743,-1.6697907,-1.6300839
347,0.119398996,0.77537227,0.85093427,1.0594578,0.17635189,0.0821794,0.783403,0.95293605,0.31870455,-0.1913808
348,0.5533462,0.5072416,-0.11334821,-0.4200473,1.036516,0.35297304,-0.07112887,1.0366634,0.15420885,-1.0097317
349,0.32071853,0.59933496,-1.7914237,-0.45522666,-0.6279934,-0.11214289,-1.882791,-0.475104,1.8252962,-1.3056976
350,0.03379174,-0.059756327,1.2359014,0.43571073,-1.2675906,0.77711976,1.1636405,1.1355869,0.055185877,1.3825042
351,0.26192486,0.4187687,-0.14187068,-0.26468316,-1.6359317,-0.37867072,-0.14934912,0.6404879,1.3514296,-1.2594005
352,0.19988856,0.5755154,0.9985189,0.8871538,0.47134018,0.57245755,0.95985025,-0.42672324,1.0840387,0.87322664
353,0.5743869,0.9987825,0.11345019,0.8921677,0.60823023,1.2379919,0.05426403,0.37581775,-0.44314688,1.5162501
354,-0.28779048,1.2813883,1.1155802,1.3036863,1.1341047,-0.26715216,1.121009,1.4666749,0.11294129,-1.1820927
355,0.85479456,-0.8618255,0.7614596,-0.195994,-0.59789294,0.6954238,0.7238707,1.0353516,-0.89298326,1.0972182
356,0.7370043,0.13329762,-2.1063433,0.27531284,-1.5616883,0.58724445,-2.0702975,-0.34672517,1.5124061,0.713556
357,0.39591384,0.15557055,0.3655456,0.86354625,-0.5232823,0.33989137,0.38802558,0.680297,0.5032087,-0.28238767
358,-0.032164752,-0.18671112,0.39110154,-1.1439934,0.47068816,-0.3706843,0.3490132,-0.084599994,-0.027709233,-0.047096625
359,0.8172197,0.30825898,0.009280667,0.18710245,-0.21837358,-0.25289506,0.0031380747,-0.47254604,-0.09066358,-0.43394846
360,0.8087433,1.2359548,0.7087299,1.6097822,1.7405107,0.902435,0.66408384,0.78487873,0.32386285,1.3816959
361,0.718141,0.35356247,0.6765018,0.5276791,-0.21435289,0.45565104,0.73796636,1.1261293,-0.7021547,1.3934779
362,-0.9918945,-1.4725055,0.51433676,-1.0565108,-0.55682087,-0.6984643,0.4194649,-0.1433917,-0.8716001,0.44634223
363,1.2500734,0.08419437,0.60226053,1.0482048,-0.44052348,0.932578,0.58007985,-0.10779216,-0.0029424683,-1.0506072
364,-0.74984014,1.3600569,1.2559758,-0.28601232,2.319772,0.7608058,1.2378944,0.5841723,0.73133445,-0.01631135
365,1.2389761,0.91382205,0.26407477,1.2038563,-0.17622605,0.7929361,0.3095285,0.25375956,1.5529407,1.3432778
366,-0.52728885,-0.32167053,-0.035572,-1.0331517,-0.62962925,-0.71225065,-0.0992022,-0.48636943,-0.03191229,-0.0774417
367,-0.84310985,-1.6494164,-1.332594,-0.82724977,-0.3221688,0.2439315,-1.2776328,-1.4658335,-0.9297506,-0.8433988
368,0.9227125,0.587664,-0.07775532,1.0288765,-0.5759604,1.3231769,-0.10149198,0.51907516,1.663986,0.22528383
369,0.53264296,1.1407185,0.62815326,0.9507015,0.057272695,1.663969,0.6771373,1.3910325,1.7637036,1.5452082
370,-0.10879514,-1.7548598,-0.11123122,-0.28474322,0.4483493,-0.89243925,-0.12733905,-0.29083753,-0.46702668,0.1506321
371,-1.9125698,-1.174801,0.3659006,-1.0804499,-0.049901396,-1.7606584,0.3443263,-0.40456817,-0.6193516,-0.5317315
372,-1.0588002,-1.3597842,0.506805,-0.69310856,0.75313556,-0.91524893,0.48517054,-1.2899184,-0.6660567,-0.69805676
373,1.1359183,0.5178016,-1.1732768,1.323041,-0.085420914,0.60275173,-1.1906387,-0.3251811,1.116946,1.514678
374,0.21194635,0.0993052,0.77631265,0.71053797,-0.35251778,1.0889003,0.6671995,0.26729056,0.1968444,1.845852
375,-0.43126845,-1.2283645,-0.50301236,-1.6744436,-0.6442832,-1.5515887,-0.5301667,-1.54221,-0.8892714,-1.6076131
376,1.4850124,0.63150305,0.9022956,0.66824013,2.6364708,-0.3080838,0.92792344,1.05963,-0.9478313,0.8937182
377,-0.3562925,-0.09541987,-0.1456701,-0.47643298,-0.7774147,-0.36751604,-0.12551066,-0.6868363,-0.48655176,-0.52709824
378,0.36944288,0.096848406,-0.035343423,0.59619135,-0.53383774,1.4456958,-0.07637766,-0.32715753,1.1808263,-1.0745358
379,-0.05621213,0.9853518,-1.1712478,1.5353798,-0.79176486,0.6315205,-1.1253552,0.091288164,2.0167177,-1.0448574
380,-1.6414145,-2.0286815,-2.0417538,-2.1596715,-0.20501804,-1.354652,-2.0351849,-1.7743971,-1.498519,-1.3051234
381,-1.074815,-1.0721102,-1.0639473,-1.4320452,-0.8941367,-0.71286625,-1.0047003,-0.95520633,-1.377742,-0.6402908
382,0.098931186,-0.4112478,-0.8995906,-0.30922744,-0.864361,0.10447682,-0.92494273,-0.90755916,-1.2223084,0.2020877
383,1.3960936,0.94833124,0.89018136,0.83965343,-1.6324601,0.33444116,0.8482212,0.4253837,-0.09348531,1.9903785
384,1.2683375,1.2873292,0.43351758,-0.5060369,2.237096,1.146345,0.36200994,0.7414425,1.0280545,-1.1472149
385,0.6420915,0.8917291,1.2853769,0.9368825,-0.3156976,1.0249346,1.2580994,1.7192278,1.2437071,1.1294065
386,0.89957315,0.661585,-1.0799825,1.1095488,-0.5584184,0.85763854,-1.0771363,0.6277534,0.68218297,-0.59537953
387,-0.24082378,-1.100742,0.12747347,-0.21717536,-0.5570441,-0.7433954,0.08801014,-0.5427467,0.52946395,0.27635452
388,-0.33756137,-0.10535325,1.0916378,-0.26195052,1.8681371,-0.4311128,1.1157929,0.37816527,-0.4961907,-0.24365778
389,-0.6324565,-0.6583959,-0.9965433,-0.8674874,-0.21339557,0.47097978,-0.9697429,-0.50817305,0.064996116,-0.915102
390,1.5470287,1.621069,0.751745,0.7590075,-0.39492026,0.95552814,0.6328166,1.6987624,1.0561402,-1.3595189
391,1.4618769,1.0812421,0.5170068,-0.28044194,-0.9545156,1.94923,0.45920774,1.4524795,1.3026097,-0.32099268
392,1.8250107,0.51973814,0.6515949,1.2251866,-0.77489203,1.1814331,0.738222,0.73010767,0.8135429,1.5743047
393,0.8760486,0.7445437,0.022944821,1.1175549,-0.47427782,1.0172019,0.0842209,0.9618136,0.9501547,-1.4423804
394,-1.797748,-1.1372353,0.4287412,-1.0758888,-0.94950116,0.16198431,0.36157224,-1.0018929,-0.5832451,0.20651832
395,0.4644938,1.1452268,0.94761974,0.31905746,0.59086597,1.8823925,0.87387335,0.84188277,1.0741398,0.54214144
396,-0.37349886,-0.8193203,-0.34827977,-0.7001954,-0.55350196,0.054032754,-0.43314564,-0.6981971,-0.26850554,-0.034208626
397,-1.0753419,-0.93929076,-1.4189757,-1.0527669,-1.1689078,-1.2127028,-1.380215,-0.78728324,-1.5573081,-1.3371116
398,-0.2287161,-0.1846251,-2.7926402,-1.0012051,-0.32327452,-1.0905501,-2.7889867,-1.677,0.024649026,-0.8718441
399,-0.9471843,-0.70225215,-0.4281812,-0.7636921,0.21727413,-0.2989037,-0.42914054,-0.3948437,-0.33339554,-1.895014
400,-1.8890846,-1.6336981,-1.99011,-1.5976424,-0.0421172,-1.8826728,-1.9524783,-1.4587618,-0.719525,-0.13076282
401,-0.8811942,-1.6979007,0.39626208,-0.18201227,2.0334778,-1.2985035,0.39830297,0.13758576,-2.2076578,0.24391636
402,0.69908565,1.4258004,0.90140337,0.6266406,1.2562809,-0.063849464,0.83483386,2.1823926,-0.0599665,0.227366
403,1.7544284,1.4275712,0.773626,1.4361092,1.0987474,1.6901934,0.72246075,1.0605025,0.95643497,2.372243
404,0.5804491,0.5810482,0.63293034,0.26956013,-0.32035795,-0.5837301,0.53095907,0.9429218,-0.32260215,0.14490715
405,0.0044003595,0.8628828,0.7971462,0.6831468,-1.4820391,0.36641252,0.6652024,0.24242151,-0.50662637,-1.0801467
406,-0.07158886,0.024784105,0.3405263,1.1835413,-1.1240137,0.11763668,0.33366618,-0.13939123,-0.026313458,-1.1640916
407,1.0509982,-0.15127267,-0.11881937,0.8836391,-0.5896445,-0.18479237,-0.13970675,-0.27270576,-0.060691506,-1.288778
408,0.009381618,-0.83250284,0.7945759,-0.5475387,1.8095098,-0.86587733,0.6790221,1.4349804,-0.12305075,0.58992845
409,0.26319957,0.4764591,-1.1116376,-0.41133264,-0.60527986,0.8728309,-1.060133,-0.39620984,0.14021035,-0.457845
410,0.43314493,-0.27815345,0.021690527,0.31738198,-0.056380272,-0.14692636,0.03121542,-0.41459382,0.2290109,0.8312975
411,-1.7049798,-0.749316,-0.3512247,-0.50991863,-0.6481125,-1.190079,-0.34413177,-1.2130011,-0.99320865,-0.08576566
412,2.182872,1.3797907,0.6791461,1.7586632,-0.91004544,0.55462766,0.71426135,0.93797696,1.3659557,0.4025929
413,-1.2756016,-0.7857736,-0.5904832,-1.2778134,-0.31749147,-0.5190316,-0.59038377,-0.9861969,-1.6706362,-1.413381
414,-0.28948212,-0.7617886,0.7137726,0.50552654,-0.45217383,-0.83398587,0.7356926,-1.2715106,-0.34263882,0.62482315
415,2.071667,1.8683499,1.3385224,2.1163168,-0.3302864,1.1472261,1.4874501,0.9726589,1.3958211,0.5552236
416,-0.60063946,-1.0736734,0.24557015,-0.40044093,1.3972086,-1.1588297,0.1845526,-1.0195547,-0.7967938,0.5551551
417,1.2202457,0.40604907,-0.126935,-0.26617965,2.1209188,0.737194,-0.117187545,0.53736514,0.105760895,-0.7242621
418,0.72113585,0.72735584,0.03290341,0.29461074,-0.53292847,0.4007123,0.055259347,0.21843697,0.33900037,1.3676645
